"badge/id","badge/title","badge/url","category/breadcrumb","category/id","category/name","freeShipping/url","id","labelGroups/0/title","labelGroups/1/title","labelGroups/2/title","labelGroups/3/title","labelGroups/4/title","labelGroups/5/title","labelGroups/6/title","labelGroups/7/title","media/image","media/image300","media/videoCustom","meta/countReview","meta/isImageBlurred","meta/isPortrait","meta/parentID","meta/warehouseID","name","price/discountPercentage","price/number","price/original","price/range","price/text","rating","shop/city","shop/id","shop/name","shop/tier","shop/ttsSellerID","shop/url","stock/maxOrder","stock/minOrder","stock/number","stock/sold","stock/ttsSKUID","ttsProductID","url"
"4","Jakarta Utara","https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image","film-musik/gitar-bass/gitar-elektrik","57","Film & Musik",,"102575018152","90+ terjual","double_date_4","Beli Lokal","Hemat s.d 1% Pakai Bonus","34%","Rp1.095.000","Hemat s.d 1% Pakai Bonus",,"https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/4124a0f972f54dca9e2400356643bcf1~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=q7aohpbd518LTpBXW0fY84jJGmU%3D&x-signature-webp=xED1bvKZB9WTMWRQzG%2BXC85NN38%3D","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/4124a0f972f54dca9e2400356643bcf1~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=bkSwXNS1gmbX%2B5lylL4Jl9fUSHo%3D&x-signature-webp=CFnt5BDWnMnbSnubbcUDqyc96No%3D",,,,,"100608611684","7255816","MANDALIKA MTL-120 GITAR ELEKTRIK GLOSSY GLITTER FINISH PREMIUM",,"1095000","Rp1.650.000",,"Rp1.095.000","4.9","Jakarta Utara","7048427","Mandalikamusic","2","7494479133739027291","https://www.tokopedia.com/mandalikamusic","1","1","1","92","1733251468336138075","1730682421705475931","https://www.tokopedia.com/mandalikamusic/mandalika-mtl-120-gitar-elektrik-glossy-glitter-finish-premium-1733251468336138075"
"2","Kab. Gresik",,"film-musik/gitar-bass/gitar-elektrik","57","Film & Musik",,"102789769862","double_date_4","Rp750.000",,,,,,,"https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/7c1cdc52b3e44877ba858b3f272f2da9~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=kXTdBqUGNtN1ibcVhLcQy1i0SG0%3D&x-signature-webp=UO6HkL%2Fjc0Ipc1NepDkZ%2BKfDiMY%3D","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/7c1cdc52b3e44877ba858b3f272f2da9~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=68SkGCyode17wuzxp78mjsLSehY%3D&x-signature-webp=Yv1SUXcX8bZabM4xPAx8drEO5qs%3D",,,,,,"2891138","Gitar Elektrik Scorpion ME400 Original Ibanez Updown Jackson Gillmore",,"750000",,,"Rp750.000",,"Kab. Gresik","3805902","Gitar dan Bass Surabaya","1","7495812184036771948","https://www.tokopedia.com/archive-gitardanbasssby","1","1","1",,"1733860578227225708","1733860434396939372","https://www.tokopedia.com/archive-gitardanbasssby/gitar-elektrik-scorpion-me400-original-ibanez-updown-jackson-gillmore-1733860434396939372"
"2","Kab. Bogor",,"film-musik/gitar-bass/gitar-elektrik","57","Film & Musik",,"157504310","100+ terjual","double_date_4","Hemat s.d 1% Pakai Bonus","Rp400.000","Hemat s.d 1% Pakai Bonus",,,,"https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/product-1/2019/5/16/157504310/157504310_38765d0e-b886-4f20-979d-518c4cccdc60_612_612.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=vv40YycpVX7ConpPzVrk2yEyfrk%3D&x-signature-webp=cg4ejOHwSmaRtwDKXwtS70eon7E%3D","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/product-1/2019/5/16/157504310/157504310_38765d0e-b886-4f20-979d-518c4cccdc60_612_612.jpg~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=ExsonEY%2B5UiAwawt42bP1aTsA4g%3D&x-signature-webp=rI33T9sMjyUE7g6COTuvcI3JKeM%3D",,,,,,"301520","gitar listrik gibson sunbrush fire",,"400000",,,"Rp400.000","4.7","Kab. Bogor","239061","NS Music_NEW","1","7495809668247423768","https://www.tokopedia.com/nifiviashop","99989","1","99989","165","1729804533141374744","1729804533141309208","https://www.tokopedia.com/nifiviashop/gitar-listrik-gibson-sunbrush-fire"
"3","Bandung","https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/goldmerchant/pm_activation/badge/Power%20Merchant%20Pro.png~tplv-zr7vqa5nfb-image.image","film-musik/gitar-bass/gitar-elektrik","57","Film & Musik",,"196316152","30+ terjual","double_date_4","Rp1.400.000",,,,,,"https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/23fd8983dadb452eac08ac3c9683cf4c~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=9R2zCruo%2Bai%2FUnD3Mp3fPgNZARg%3D&x-signature-webp=IX%2Br3qRMQ8TPn6HmCTtFGvzR8jU%3D","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/23fd8983dadb452eac08ac3c9683cf4c~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=skwx7lIn3FVhgTU3XrKnh34067Q%3D&x-signature-webp=xOPwZurcuJ0vIsKzCucGBkAYm%2BM%3D",,,,,,"135313","Scorpion SS120 WH Gitar Elektrik White Original",,"1400000",,,"Rp1.400.000","5.0","Bandung","169742","HurtRock Music Store","3","7494544584618445323","https://www.tokopedia.com/hurtrock-music-store","2","1","2","32","1731397550919026187","1731397550918960651","https://www.tokopedia.com/hurtrock-music-store/scorpion-ss120-wh-gitar-elektrik-white-original-1731397550918960651"
"4","Jakarta Utara","https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image","film-musik/gitar-bass/gitar-elektrik","57","Film & Musik",,"103239470656","double_date_4","Beli Lokal","Hemat s.d 1% Pakai Bonus","24%","Rp1.399.000","Hemat s.d 1% Pakai Bonus",,,"https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/d2a75470a77944eba413ad0fd442d166~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=mlUl1MGN%2BUvLOL%2F1kr9viV4TU08%3D&x-signature-webp=eh8Fnga3OBc64yYwfoei1llc2uM%3D","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/d2a75470a77944eba413ad0fd442d166~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=nUpH5pEsd5UexhNK%2FXFQZVuVjfU%3D&x-signature-webp=miuHhAeU8crwkyyBVuJRf5EaecM%3D",,,,,"103157884375","7255816","MANDALIKA MTP120-NS NATURAL BROWN WOOD DOFF GITAR ELEKTRIK ORIGINAL",,"1399000","Rp1.850.000",,"Rp1.399.000",,"Jakarta Utara","7048427","Mandalikamusic","2","7494479133739027291","https://www.tokopedia.com/mandalikamusic","1","1","1",,"1735083406541227867","1734822580793018203","https://www.tokopedia.com/mandalikamusic/mandalika-mtp120-ns-natural-brown-wood-doff-up-down-gitar-elektrik-original-1734822580793018203-1735083406541227867"
"2","Kab. Sukoharjo",,"film-musik/gitar-bass/gitar-elektrik","57","Film & Musik",,"100334489215","20 terjual","double_date_4","Hemat s.d 1% Pakai Bonus","Rp1.305.000","Hemat s.d 1% Pakai Bonus","Bisa COD",,,"https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/3483fd21e5144437ac4780cb11c0d6ea~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=IcXztpkheXvDYU7wkOyd%2B42WEKQ%3D&x-signature-webp=CdEV06jYKOopWtsakTIYviMQiEo%3D","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/3483fd21e5144437ac4780cb11c0d6ea~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=OvfmL9iXjfOiTXPUlnQdJ3O322Y%3D&x-signature-webp=dsb%2FeEwk7M1XMB6wrMMqJalKy3s%3D",,,,,"100334489214","18772955","Gitar Elektrik Ibanez RG Premium Red Updown Model Kayu Neck Maple Frettboard Rosewood/Sonokeling",,"1305000","Rp1.450.000",,"Rp1.305.000","5.0","Kab. Sukoharjo","7495756797916581000","Rivertone Musik","1","7495756797916580491","https://www.tokopedia.com/rivertone-musik","3","1","3","20","1730204188269643403","1729906431968052875","https://www.tokopedia.com/rivertone-musik/gitar-elektrik-ibanez-rg-premium-red-updown-model-kayu-neck-maple-frettboard-rosewood-sonokeling-1730204188269643403"
"2","Kab. Sleman",,"film-musik/gitar-bass/gitar-elektrik","57","Film & Musik",,"100325063283","26 terjual","double_date_4","Hemat s.d 1% Pakai Bonus","Rp1.149.500","Hemat s.d 1% Pakai Bonus",,,,"https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/fce787c047c54e08a3939a4203410cbf~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=GiHIHXL0q84fKzP6J9iDgSwhtAk%3D&x-signature-webp=B5j3Xfs43KOyeBU7r%2BXMfSqMnYI%3D","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/fce787c047c54e08a3939a4203410cbf~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=zrya96BfhHqKhWnwgRBf2DN0NKg%3D&x-signature-webp=AGwcfrwfbN1rYZzyoSlegFQJHI4%3D",,,,,"100325063282","18761636","Gitar Elektrik PRS limited Custome Listrik gitar elektrik murah gitar listrik viral gitar elektrik pemula",,"1149500","Rp1.199.500",,"Rp1.149.500","4.9","Kab. Sleman","7494956723600854000","Rockindojogja","1","7494956723600853529","https://www.tokopedia.com/rockindojogja-712","12","1","12","26","1729565176030725657","1729864256798362137","https://www.tokopedia.com/rockindojogja-712/gitar-elektrik-prs-limited-custome-listrik-1729565176030725657"
"2","Kab. Sukoharjo",,"film-musik/gitar-bass/senar-gitar","57","Film & Musik",,"100314948083","3 terjual","double_date_4","Hemat s.d 1% Pakai Bonus","Rp1.100.000","Hemat s.d 1% Pakai Bonus","Bisa COD",,,"https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/313ad088613c4c2e83beb4348b16d7a1~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=IQI5selsWkpb9K1tEMwKEjhIJic%3D&x-signature-webp=l1pqHzoepNLY77X7T%2Fahuu78n0U%3D","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/313ad088613c4c2e83beb4348b16d7a1~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=jDGprI1s41KZ7Sw5AHMW%2FFDIDuo%3D&x-signature-webp=7gclj7lSA%2FKVii3FBm%2ButPu8cBc%3D",,,,,,"18751846","Gitar Elektrik Listrik Gibson SG Black Glossy - Full Solid Javanes Wood - Senar, Kayu",,"1100000",,,"Rp1.100.000","5.0","Kab. Sukoharjo","7494527090492410000","OVERHEAD GTR","1","7494527090492410064","https://www.tokopedia.com/overhead-gtr","11","1","11","3","1729760192592905424","1729760185061508304","https://www.tokopedia.com/overhead-gtr/gitar-elektrik-listrik-gibson-sg-black-glossy-full-solid-javanes-wood-senar-kayu-1729760185061508304"
"2","Kab. Sukoharjo",,"film-musik/gitar-bass/gitar-elektrik","57","Film & Musik",,"102995552532","3 terjual","double_date_4","Beli Lokal","Hemat s.d 1% Pakai Bonus","12%","Rp1.499.900","Hemat s.d 1% Pakai Bonus","+Hadiah Gratis","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/5e5d5ced84794502a1377fef61a327ec~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=xxDRE0gn8JCZaH3Rh%2BUEKgAT%2FaA%3D&x-signature-webp=XCoUhzfB6TiIRALzoR7mQkM%2FWyw%3D","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/5e5d5ced84794502a1377fef61a327ec~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=23tYhIDQWIygJ4jNFhlpqEdVW9c%3D&x-signature-webp=qpjpzXtkpcbBsaYEQy7JkIYbmng%3D",,,,,"102995552531","409440","MYM Guitars Gitar Elektrik Original Seri MST 10",,"1499900","Rp1.700.000",,"Rp1.499.900","4.5","Kab. Sukoharjo","764634","Mym Music Store","1","7494506303776065652","https://www.tokopedia.com/mymmusicstore1","99","1","99","3","1734333217685144692","1734332884603208820","https://www.tokopedia.com/mymmusicstore1/mym-guitars-gitar-elektrik-original-seri-mst-10-1734333217685144692"
"4","Jakarta Utara","https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image","film-musik/gitar-bass/gitar-elektrik","57","Film & Musik",,"102733071851","40+ terjual","double_date_4","Beli Lokal","Hemat s.d 1% Pakai Bonus","27%","Rp1.348.900","Hemat s.d 1% Pakai Bonus",,"https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/ba095befc9534d1f8ca9bd7c587da898~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=BhNx1x8J9REb4GnSPz7%2Fv3frsCw%3D&x-signature-webp=Rnh2xyvkpvMPP94d0CRhD%2FNERO8%3D","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/ba095befc9534d1f8ca9bd7c587da898~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=xRJVePmIyLNqhx9P%2BCZ7dHoc0h4%3D&x-signature-webp=ggnpyZr22NkiXB69Cnz0oxOKUXo%3D",,,,,"102733071849","7255816","MANDALIKA MUD-120 GITAR ELEKTRIK UP DOWN ORIGINAL GLOSS FINISH",,"1348900","Rp1.850.000",,"Rp1.348.900","4.5","Jakarta Utara","7048427","Mandalikamusic","2","7494479133739027291","https://www.tokopedia.com/mandalikamusic","2","1","2","46","1733713566568122203","1733713595673708379","https://www.tokopedia.com/mandalikamusic/mandalika-mud-120-gitar-elektrik-up-down-original-gloss-finish-1733713566568122203"
"2","Jakarta Barat",,"film-musik/gitar-bass/gitar-elektrik","57","Film & Musik",,"424711899","40+ terjual","double_date_4","Rp750.000",,,,,,"https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/12/5/1362c0e2-1144-4091-9e38-cc2bff928750.png~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=ybvcs9yUAEvmzA30mX9PhtJC984%3D&x-signature-webp=1k1w9piSciYRKWw7Hg%2BZQHiKxt4%3D","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/12/5/1362c0e2-1144-4091-9e38-cc2bff928750.png~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=7t91GsrmgVjr126opr%2BIR5W5hFg%3D&x-signature-webp=diw%2FHybiy6aqHiPsR7pzkJQRcVg%3D",,,,,,"341106","Gitar Elektrik Ibanez PGM Bonus Tas dan Kabel Jack Murah Jakarta",,"750000","Rp775.000",,"Rp750.000","4.7","Jakarta Barat","440273","Toko Gitar Jakarta Official","1","7495811584458918464","https://www.tokopedia.com/gitarjakarta","99979","1","99979","47","1729812676477879872","1729812676477814336","https://www.tokopedia.com/gitarjakarta/gitar-elektrik-ibanez-pgm-bonus-tas-dan-kabel-jack-murah-jakarta"
"2","Semarang",,"film-musik/gitar-bass/gitar-akustik","57","Film & Musik",,"102350647785","250+ terjual","double_date_4","Beli Lokal","Hemat s.d 1% Pakai Bonus","65%","Rp349.899","Hemat s.d 1% Pakai Bonus","Bisa COD","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/22e0edacf6ee43ac85222dfd48cf64ef~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=%2BTUKUJ6AdxksCz%2FpeUw4Ara%2BaIU%3D&x-signature-webp=EPTe3%2BwKAm2e3qs46c2lYyLCzHQ%3D","https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/22e0edacf6ee43ac85222dfd48cf64ef~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=0%2B440BEiOhBf1fx1WlVCo72X7v4%3D&x-signature-webp=lEIe%2BSr6GCCIpjXIASkmW7N2osw%3D",,,,,"100291147823","2005086","Gitar Akustik Elektrik Taylor Custom Tanam Besi (TT)",,"349899","Rp1.000.000",,"Rp349.899","4.7","Semarang","2480948","Gallery Music Semarang","1","7494812570411370798","https://www.tokopedia.com/gallerymusicsemarang","9976","1","9976","285","1732699811960882478","1729576550100601134","https://www.tokopedia.com/gallerymusicsemarang/gitar-akustik-elektrik-taylor-custom-tanam-besi-tt-1732699811960882478"
"2","Kab. Sukoharjo",,"film-musik/gitar-bass/gitar-elektrik","57","Film & Musik",,"100334991031","9 terjual","double_date_4","Hemat s.d 1% Pakai Bonus","Rp1.251.000","Hemat s.d 1% Pakai Bonus","Bisa COD",,,"https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/11f8d1a90c7a46eea4bf8d7c83d719e7~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=Dp1xsHOd3OlZ5KAEgZVpuMwWZGA%3D&x-signature-webp=huGPzZhHeXbVoUm1Jyb04ia%2BDsk%3D","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/11f8d1a90c7a46eea4bf8d7c83d719e7~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=NQQR7xWDzIdlVTBdjd5vnilWZYI%3D&x-signature-webp=Q5YhSnb5WNOUn0QiH9Kl%2BI4LE1Q%3D",,,,,"100334991030","18772955","Difergio Gitar Elektrik Gibson SG White Model PRS Green Blue RED Kayu Solid Body Indonesian Wood Fretboard Rosewood Pick Tas Strap Kabel Jack",,"1251000","Rp1.390.000",,"Rp1.251.000","5.0","Kab. Sukoharjo","7495756797916581000","Rivertone Musik","1","7495756797916580491","https://www.tokopedia.com/rivertone-musik","4","1","4","9","1729779166398482059","1729631521861699211","https://www.tokopedia.com/rivertone-musik/alat-musik-elektrik-gitar-elektrik-difergio-model-prs-green-prs-blue-prs-red-gibson-sg-red-gibson-sg-white-gibson-les-paul-sunbrush-kayu-solid-1729779166398482059"
"2","Kab. Sukoharjo",,"film-musik/gitar-bass/gitar-elektrik","57","Film & Musik",,"100315133718","19 terjual","double_date_4","Hemat s.d 1% Pakai Bonus","Rp1.270.000","Hemat s.d 1% Pakai Bonus","Bisa COD",,,"https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/e2258d5210db4bce9c802d578d8213a9~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=mlyr%2Fy7u3fV2TLQVGZ3YXRjoP7c%3D&x-signature-webp=p%2ByJYEfiGlzePCbySeEA9Hyigqo%3D","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/e2258d5210db4bce9c802d578d8213a9~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=QXm90uZHaw2uv1%2BCUpuJPX7sNrg%3D&x-signature-webp=9VfDU74WD8%2BJNjhvWFeoJRkYF%2Bo%3D",,,,,,"18751846","Gitar Listrik Ibanez Rock UpDown Full Solid Javanese Wood - Kayu",,"1270000",,,"Rp1.270.000","4.9","Kab. Sukoharjo","7494527090492410000","OVERHEAD GTR","1","7494527090492410064","https://www.tokopedia.com/overhead-gtr","1","1","1","19","1729799890722260176","1729799867247396048","https://www.tokopedia.com/overhead-gtr/gitar-listrik-ibanez-rock-updown-full-solid-javanese-wood-kayu-1729799867247396048"
"2","Kab. Sukoharjo",,"film-musik/gitar-bass/gitar-elektrik","57","Film & Musik",,"102185777270","15 terjual","double_date_4","Beli Lokal","Hemat s.d 1% Pakai Bonus","13%","Rp1.301.000","Hemat s.d 1% Pakai Bonus","+Hadiah Gratis","https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/33500f391c3d4114bef1a80c602455f4~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=vWImijxX0WXZU6jKwEkJq5mbsBc%3D&x-signature-webp=K3NSThk1zE0qWQt2iG%2BPr1Wvj7I%3D","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/33500f391c3d4114bef1a80c602455f4~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=fXE5sSgHLFB%2FHpv5pPCNnYc0NGs%3D&x-signature-webp=eAWsyxU38XY1RwJE0yO5nc1xAQo%3D",,,,,"102185777263","10293556","Kowe Original Gitar Elektrik Alva Go Terbaru",,"1301000","Rp1.500.000",,"Rp1.301.000","5.0","Kab. Sukoharjo","10232065","Kowe Gitar Kita","1","7494735637826930794","https://www.tokopedia.com/myfamsguitar","20","1","20","15","1732361472907379818","1732361241229100138","https://www.tokopedia.com/myfamsguitar/kowe-original-gitar-elektrik-alva-go-terbaru-1732361472907379818"
"2","Kab. Sukoharjo",,"film-musik/gitar-bass/gitar-elektrik","57","Film & Musik",,"100144381158","19 terjual","double_date_4","Hemat s.d 1% Pakai Bonus","Rp900.000","Hemat s.d 1% Pakai Bonus",,,,"https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/8313987e9318425b8c46e978df0a062d~tplv-o3syd03w52-resize-jpeg:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=f0Sth0e6%2F8FutoyZitUYnDHEtX8%3D&x-signature-webp=C9VNpW6xPU0gt%2FUB%2Fy8cAVK%2FurQ%3D","https://p19-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/8313987e9318425b8c46e978df0a062d~tplv-o3syd03w52-resize-jpeg:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=gfQfS%2FNj58DEZgOJ0rK1sxmj620%3D&x-signature-webp=bRZyh6Fk7R5qaA1cW98tuI7UhFw%3D",,,,,"100144381157","18424832","gitar elektrik Gibson Les paul(BONUS PEKING KAYU)",,"900000",,,"Rp900.000","3.8","Kab. Sukoharjo","7494859142929878000","Toko Barokah Gitar","1","7494859142929877929","https://www.tokopedia.com/toko-barokah-gitar","998","1","998","19","1729912822845246377","1729912823143041961","https://www.tokopedia.com/toko-barokah-gitar/gitar-elektrik-gibson-les-paul-bonus-peking-kayu-1729912822845246377"
"3","Kab. Bekasi","https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/goldmerchant/pm_activation/badge/Power%20Merchant%20Pro.png~tplv-zr7vqa5nfb-image.image","film-musik/gitar-bass/gitar-elektrik","57","Film & Musik",,"100532395938","7 terjual","double_date_4","Bisa COD","Rp1.700.000","Bisa COD",,,,"https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/4298bbc059b84c0ebe8462aec10cb480~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=6rkPqczripkPUQOfwMIShzjQaN0%3D&x-signature-webp=4hBKDwcGXBfy1cTRZ5wiD3P6jro%3D","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/4298bbc059b84c0ebe8462aec10cb480~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=BOtHu49RAeDiW0bUb%2B315ZcQhxg%3D&x-signature-webp=YlUfU9sDwd9%2B4KboR%2Bq5RWkkct8%3D",,,,,"644720061","1290601","Gitar elektrik jackson dinky PU GNB korea new",,"1700000",,,"Rp1.700.000","5.0","Kab. Bekasi","1126549","ALshopbekasi","3","7494871045377460738","https://www.tokopedia.com/alshopjakarta","10","1","10","7","1729593989870750210","1729593989870684674","https://www.tokopedia.com/alshopjakarta/gitar-elektrik-jackson-dinky-pu-gnb-korea-new-1729593989870750210"
"4","Jakarta Utara","https://p16-images-comn-sg.tokopedia-static.net/tos-alisg-i-zr7vqa5nfb-sg/img/official_store/badge_os.png~tplv-zr7vqa5nfb-image.image","film-musik/gitar-bass/gitar-elektrik","57","Film & Musik",,"15568232701","100+ terjual","double_date_4","Hemat s.d 1% Pakai Bonus","Rp1.395.900","Hemat s.d 1% Pakai Bonus",,,,"https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/b27c6fb2660f41d1ba830cb1a9bb64d6~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=cYZuawI5hjQGYivedzzbeGUuBVE%3D&x-signature-webp=mbVMqiN7TdkGNGxYyvpgVtDvL6Q%3D","https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/b27c6fb2660f41d1ba830cb1a9bb64d6~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1777354917&x-signature=GOfai2%2BaAymOyjRamuz9aXC0ENQ%3D&x-signature-webp=%2BXUI36HM%2FUV%2FQfCOf1hb%2F4OWR0Y%3D",,,,,"5473170966","3936857","Gitar Elektrik Scorpion SS120 Varian Warna Original",,"1395900","Rp1.410.000",,"Rp1.395.900","5.0","Jakarta Utara","329773","Salomo Musik","2","7494083464627980165","https://www.tokopedia.com/salomomusik","1","1","1","180","1731366716985476997","1729575486759340933","https://www.tokopedia.com/salomomusik/gitar-elektrik-scorpion-ss120-varian-warna-original-1731366716985476997"
